Build ID,Character,Trial,Tier,Seed,Result,Virtual time,HP left,Rank
violet_scaling,violet,brass_executioner,S,30102,Victory,5.333,243.67,S+
violet_scaling,violet,brass_executioner,S,30103,Victory,5.657,409.50,S+
violet_scaling,violet,thousand_handed_guardian,S,30201,Victory,4.286,450.00,S+
violet_scaling,violet,thousand_handed_guardian,S,30202,Victory,3.810,450.00,S+
violet_scaling,violet,thousand_handed_guardian,S,30203,Victory,4.221,450.00,S+
violet_scaling,violet,ashen_bastion,S,30301,Victory,6.857,439.20,S+
violet_scaling,violet,ashen_bastion,S,30302,Victory,7.143,441.20,S+
violet_scaling,violet,ashen_bastion,S,30303,Victory,6.857,450.00,S+
violet_scaling,violet,brass_executioner,S+,40101,Defeat,5.556,0.00,S+
violet_scaling,violet,brass_executioner,S+,40102,Victory,6.984,290.18,S+
violet_scaling,violet,brass_executioner,S+,40103,Defeat,5.556,0.00,S+
violet_scaling,violet,thousand_handed_guardian,S+,40201,Victory,5.238,450.00,S+
violet_scaling,violet,thousand_handed_guardian,S+,40202,Victory,4.762,450.00,S+
violet_scaling,violet,thousand_handed_guardian,S+,40203,Victory,5.022,450.00,S+
violet_scaling,violet,ashen_bastion,S+,40301,Victory,7.954,431.45,S+
violet_scaling,violet,ashen_bastion,S+,40302,Victory,8.095,450.00,S+
violet_scaling,violet,ashen_bastion,S+,40303,Victory,7.648,431.45,S+
sasha_weak,sasha,brass_executioner,B,10101,Defeat,5.556,0.00,C
sasha_weak,sasha,brass_executioner,B,10102,Defeat,5.556,0.00,C
sasha_weak,sasha,brass_executioner,B,10103,Defeat,5.556,0.00,C
sasha_weak,sasha,thousand_handed_guardian,B,10201,Defeat,2.865,0.00,C
sasha_weak,sasha,thousand_handed_guardian,B,10202,Defeat,2.865,0.00,C
sasha_weak,sasha,thousand_handed_guardian,B,10203,Defeat,2.865,0.00,C
sasha_weak,sasha,ashen_bastion,B,10301,Defeat,5.000,0.00,C
sasha_weak,sasha,ashen_bastion,B,10302,Defeat,5.000,0.00,C
sasha_weak,sasha,ashen_bastion,B,10303,Defeat,5.000,0.00,C
sasha_weak,sasha,brass_executioner,A,20101,Defeat,3.704,0.00,C
sasha_weak,sasha,brass_executioner,A,20102,Defeat,3.704,0.00,C
sasha_weak,sasha,brass_executioner,A,20103,Defeat,3.704,0.00,C
sasha_weak,sasha,thousand_handed_guardian,A,20201,Defeat,2.083,0.00,C
sasha_weak,sasha,thousand_handed_guardian,A,20202,Defeat,2.083,0.00,C
sasha_weak,sasha,thousand_handed_guardian,A,20203,Defeat,2.083,0.00,C
sasha_weak,sasha,ashen_bastion,A,20301,Defeat,4.167,0.00,C
sasha_weak,sasha,ashen_bastion,A,20302,Defeat,4.167,0.00,C
sasha_weak,sasha,ashen_bastion,A,20303,Defeat,4.167,0.00,C
sasha_weak,sasha,brass_executioner,S,30101,Defeat,3.704,0.00,C
sasha_weak,sasha,brass_executioner,S,30102,Defeat,3.704,0.00,C
sasha_weak,sasha,brass_executioner,S,30103,Defeat,3.704,0.00,C
sasha_weak,sasha,thousand_handed_guardian,S,30201,Defeat,1.823,0.00,C
sasha_weak,sasha,thousand_handed_guardian,S,30202,Defeat,1.823,0.00,C
sasha_weak,sasha,thousand_handed_guardian,S,30203,Defeat,1.823,0.00,C
sasha_weak,sasha,ashen_bastion,S,30301,Defeat,3.333,0.00,C
sasha_weak,sasha,ashen_bastion,S,30302,Defeat,3.333,0.00,C
sasha_weak,sasha,ashen_bastion,S,30303,Defeat,3.333,0.00,C
sasha_weak,sasha,brass_executioner,S+,40101,Defeat,3.704,0.00,C
sasha_weak,sasha,brass_executioner,S+,40102,Defeat,3.704,0.00,C
sasha_weak,sasha,brass_executioner,S+,40103,Defeat,3.704,0.00,C
sasha_weak,sasha,thousand_handed_guardian,S+,40201,Defeat,1.562,0.00,C
sasha_weak,sasha,thousand_handed_guardian,S+,40202,Defeat,1.562,0.00,C
sasha_weak,sasha,thousand_handed_guardian,S+,40203,Defeat,1.562,0.00,C
sasha_weak,sasha,ashen_bastion,S+,40301,Defeat,2.500,0.00,C
sasha_weak,sasha,ashen_bastion,S+,40302,Defeat,2.500,0.00,C
sasha_weak,sasha,ashen_bastion,S+,40303,Defeat,2.500,0.00,C
sasha_balanced,sasha,brass_executioner,B,10101,Victory,17.861,39.60,B
sasha_balanced,sasha,brass_executioner,B,10102,Victory,16.064,55.35,B
sasha_balanced,sasha,brass_executioner,B,10103,Defeat,16.667,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,B,10201,Victory,17.393,21.32,B
sasha_balanced,sasha,thousand_handed_guardian,B,10202,Victory,17.007,44.48,B
sasha_balanced,sasha,thousand_handed_guardian,B,10203,Victory,16.632,73.94,B
sasha_balanced,sasha,ashen_bastion,B,10301,Defeat,34.321,0.00,B
sasha_balanced,sasha,ashen_bastion,B,10302,Defeat,34.321,0.00,B
sasha_balanced,sasha,ashen_bastion,B,10303,Defeat,35.093,0.00,B
sasha_balanced,sasha,brass_executioner,A,20101,Defeat,12.000,0.00,B
sasha_balanced,sasha,brass_executioner,A,20102,Defeat,12.000,0.00,B
sasha_balanced,sasha,brass_executioner,A,20103,Defeat,12.000,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,A,20201,Defeat,14.583,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,A,20202,Defeat,15.104,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,A,20203,Defeat,14.323,0.00,B
sasha_balanced,sasha,ashen_bastion,A,20301,Defeat,26.894,0.00,B
sasha_balanced,sasha,ashen_bastion,A,20302,Defeat,27.652,0.00,B
sasha_balanced,sasha,ashen_bastion,A,20303,Defeat,28.409,0.00,B
sasha_balanced,sasha,brass_executioner,S,30101,Defeat,9.259,0.00,B
sasha_balanced,sasha,brass_executioner,S,30102,Defeat,9.259,0.00,B
sasha_balanced,sasha,brass_executioner,S,30103,Defeat,9.259,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,S,30201,Defeat,12.240,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,S,30202,Defeat,14.000,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,S,30203,Defeat,12.760,0.00,B
sasha_balanced,sasha,ashen_bastion,S,30301,Defeat,23.452,0.00,B
sasha_balanced,sasha,ashen_bastion,S,30302,Defeat,24.196,0.00,B
sasha_balanced,sasha,ashen_bastion,S,30303,Defeat,22.708,0.00,B
sasha_balanced,sasha,brass_executioner,S+,40101,Defeat,5.556,0.00,B
sasha_balanced,sasha,brass_executioner,S+,40102,Defeat,7.407,0.00,B
sasha_balanced,sasha,brass_executioner,S+,40103,Defeat,5.556,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,S+,40201,Defeat,10.417,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,S+,40202,Defeat,11.198,0.00,B
sasha_balanced,sasha,thousand_handed_guardian,S+,40203,Defeat,10.938,0.00,B
sasha_balanced,sasha,ashen_bastion,S+,40301,Defeat,19.386,0.00,B
sasha_balanced,sasha,ashen_bastion,S+,40302,Defeat,17.924,0.00,B
sasha_balanced,sasha,ashen_bastion,S+,40303,Defeat,20.000,0.00,B
sasha_defensive,sasha,brass_executioner,B,10101,Victory,35.109,824.75,S+
sasha_defensive,sasha,brass_executioner,B,10102,Victory,32.470,833.09,S+
sasha_defensive,sasha,brass_executioner,B,10103,Victory,36.211,833.09,S+
sasha_defensive,sasha,thousand_handed_guardian,B,10201,Victory,32.934,841.50,S+
sasha_defensive,sasha,thousand_handed_guardian,B,10202,Victory,31.622,850.00,S+
sasha_defensive,sasha,thousand_handed_guardian,B,10203,Victory,29.003,833.09,S+
sasha_defensive,sasha,ashen_bastion,B,10301,Timeout,120.000,833.09,S+
sasha_defensive,sasha,ashen_bastion,B,10302,Timeout,120.000,833.09,S+
sasha_defensive,sasha,ashen_bastion,B,10303,Timeout,120.000,824.75,S+
sasha_defensive,sasha,brass_executioner,A,20101,Defeat,30.247,0.00,S+
sasha_defensive,sasha,brass_executioner,A,20102,Defeat,30.000,0.00,S+
sasha_defensive,sasha,brass_executioner,A,20103,Defeat,30.000,0.00,S+
sasha_defensive,sasha,thousand_handed_guardian,A,20201,Victory,36.840,841.50,S+
sasha_defensive,sasha,thousand_handed_guardian,A,20202,Victory,35.509,850.00,S+
sasha_defensive,sasha,thousand_handed_guardian,A,20203,Victory,36.896,841.50,S+
sasha_defensive,sasha,ashen_bastion,A,20301,Timeout,120.000,820.84,S+
sasha_defensive,sasha,ashen_bastion,A,20302,Timeout,120.000,825.12,S+
sasha_defensive,sasha,ashen_bastion,A,20303,Timeout,120.000,804.95,S+
sasha_defensive,sasha,brass_executioner,S,30101,Defeat,25.000,0.00,S+
sasha_defensive,sasha,brass_executioner,S,30102,Defeat,25.000,0.00,S+
sasha_defensive,sasha,brass_executioner,S,30103,Defeat,25.000,0.00,S+
sasha_defensive,sasha,thousand_handed_guardian,S,30201,Victory,46.068,836.52,S+
sasha_defensive,sasha,thousand_handed_guardian,S,30202,Victory,46.067,850.00,S+
sasha_defensive,sasha,thousand_handed_guardian,S,30203,Victory,44.758,834.17,S+
sasha_defensive,sasha,ashen_bastion,S,30301,Defeat,105.964,0.00,S+
sasha_defensive,sasha,ashen_bastion,S,30302,Defeat,107.230,0.00,S+
sasha_defensive,sasha,ashen_bastion,S,30303,Defeat,101.742,0.00,S+
sasha_defensive,sasha,brass_executioner,S+,40101,Defeat,21.429,0.00,S+
sasha_defensive,sasha,brass_executioner,S+,40102,Defeat,21.429,0.00,S+
sasha_defensive,sasha,brass_executioner,S+,40103,Defeat,21.429,0.00,S+
sasha_defensive,sasha,thousand_handed_guardian,S+,40201,Victory,51.296,61.33,S+
sasha_defensive,sasha,thousand_handed_guardian,S+,40202,Victory,51.941,168.49,S+
sasha_defensive,sasha,thousand_handed_guardian,S+,40203,Victory,53.762,272.22,S+
sasha_defensive,sasha,ashen_bastion,S+,40301,Defeat,80.092,0.00,S+
sasha_defensive,sasha,ashen_bastion,S+,40302,Defeat,81.390,0.00,S+
sasha_defensive,sasha,ashen_bastion,S+,40303,Defeat,77.495,0.00,S+
sasha_burst,sasha,brass_executioner,B,10101,Victory,8.838,273.28,S+
sasha_burst,sasha,brass_executioner,B,10102,Victory,7.483,280.00,S+
sasha_burst,sasha,brass_executioner,B,10103,Victory,7.384,274.43,S+
sasha_burst,sasha,thousand_handed_guardian,B,10201,Victory,7.601,280.00,S+
sasha_burst,sasha,thousand_handed_guardian,B,10202,Victory,8.900,280.00,S+
sasha_burst,sasha,thousand_handed_guardian,B,10203,Victory,8.585,179.19,S+
sasha_burst,sasha,ashen_bastion,B,10301,Victory,13.625,280.00,S+
sasha_burst,sasha,ashen_bastion,B,10302,Victory,18.087,280.00,S+
sasha_burst,sasha,ashen_bastion,B,10303,Victory,16.475,280.00,S+
sasha_burst,sasha,brass_executioner,A,20101,Victory,9.236,148.34,S+
sasha_burst,sasha,brass_executioner,A,20102,Victory,8.477,140.34,S+
sasha_burst,sasha,brass_executioner,A,20103,Victory,9.720,160.10,S+
sasha_burst,sasha,thousand_handed_guardian,A,20201,Victory,9.917,248.78,S+
sasha_burst,sasha,thousand_handed_guardian,A,20202,Victory,10.309,205.73,S+
sasha_burst,sasha,thousand_handed_guardian,A,20203,Victory,9.822,144.88,S+
sasha_burst,sasha,ashen_bastion,A,20301,Victory,21.845,280.00,S+
sasha_burst,sasha,ashen_bastion,A,20302,Victory,17.606,253.80,S+
sasha_burst,sasha,ashen_bastion,A,20303,Victory,19.737,280.00,S+
sasha_burst,sasha,brass_executioner,S,30101,Defeat,10.000,0.00,S+
sasha_burst,sasha,brass_executioner,S,30102,Victory,9.669,175.20,S+
sasha_burst,sasha,brass_executioner,S,30103,Victory,9.774,140.44,S+
sasha_burst,sasha,thousand_handed_guardian,S,30201,Victory,10.206,151.17,S+
sasha_burst,sasha,thousand_handed_guardian,S,30202,Victory,10.366,280.00,S+
sasha_burst,sasha,thousand_handed_guardian,S,30203,Victory,10.016,264.98,S+
sasha_burst,sasha,ashen_bastion,S,30301,Victory,24.571,280.00,S+
sasha_burst,sasha,ashen_bastion,S,30302,Victory,22.237,158.65,S+
sasha_burst,sasha,ashen_bastion,S,30303,Victory,19.691,138.46,S+
sasha_burst,sasha,brass_executioner,S+,40101,Defeat,7.407,0.00,S+
sasha_burst,sasha,brass_executioner,S+,40102,Defeat,5.556,0.00,S+
sasha_burst,sasha,brass_executioner,S+,40103,Defeat,8.571,0.00,S+
sasha_burst,sasha,thousand_handed_guardian,S+,40201,Victory,10.983,136.40,S+
sasha_burst,sasha,thousand_handed_guardian,S+,40202,Defeat,10.677,0.00,S+
sasha_burst,sasha,thousand_handed_guardian,S+,40203,Victory,10.343,195.74,S+
sasha_burst,sasha,ashen_bastion,S+,40301,Defeat,14.167,0.00,S+
sasha_burst,sasha,ashen_bastion,S+,40302,Defeat,17.193,0.00,S+
sasha_burst,sasha,ashen_bastion,S+,40303,Defeat,23.772,0.00,S+
sasha_scaling,sasha,brass_executioner,B,10101,Victory,4.794,450.00,S+
sasha_scaling,sasha,brass_executioner,B,10102,Victory,4.805,445.50,S+
sasha_scaling,sasha,brass_executioner,B,10103,Victory,4.780,438.89,S+
sasha_scaling,sasha,thousand_handed_guardian,B,10201,Victory,4.494,450.00,S+
sasha_scaling,sasha,thousand_handed_guardian,B,10202,Victory,4.809,450.00,S+
sasha_scaling,sasha,thousand_handed_guardian,B,10203,Victory,4.503,445.50,S+
sasha_scaling,sasha,ashen_bastion,B,10301,Victory,7.586,445.50,S+
sasha_scaling,sasha,ashen_bastion,B,10302,Victory,7.287,445.50,S+
sasha_scaling,sasha,ashen_bastion,B,10303,Victory,7.269,445.50,S+
sasha_scaling,sasha,brass_executioner,A,20101,Victory,5.946,442.82,S+
sasha_scaling,sasha,brass_executioner,A,20102,Victory,5.304,426.60,S+
sasha_scaling,sasha,brass_executioner,A,20103,Victory,6.664,334.54,S+
sasha_scaling,sasha,thousand_handed_guardian,A,20201,Victory,4.823,450.00,S+
sasha_scaling,sasha,thousand_handed_guardian,A,20202,Victory,5.750,445.50,S+
sasha_scaling,sasha,thousand_handed_guardian,A,20203,Victory,5.444,445.50,S+
sasha_scaling,sasha,ashen_bastion,A,20301,Victory,8.540,445.50,S+
sasha_scaling,sasha,ashen_bastion,A,20302,Victory,9.481,450.00,S+
sasha_scaling,sasha,ashen_bastion,A,20303,Victory,8.836,441.05,S+
sasha_scaling,sasha,brass_executioner,S,30101,Victory,6.685,261.00,S+
sasha_scaling,sasha,brass_executioner,S,30102,Victory,6.922,379.69,S+
sasha_scaling,sasha,brass_executioner,S,30103,Victory,6.928,307.23,S+
sasha_scaling,sasha,thousand_handed_guardian,S,30201,Victory,6.691,450.00,S+
sasha_scaling,sasha,thousand_handed_guardian,S,30202,Victory,6.369,450.00,S+
sasha_scaling,sasha,thousand_handed_guardian,S,30203,Victory,6.683,450.00,S+
sasha_scaling,sasha,ashen_bastion,S,30301,Victory,10.108,450.00,S+
sasha_scaling,sasha,ashen_bastion,S,30302,Victory,10.691,422.89,S+
sasha_scaling,sasha,ashen_bastion,S,30303,Victory,9.783,435.38,S+
sasha_scaling,sasha,brass_executioner,S+,40101,Victory,7.202,116.95,S+
sasha_scaling,sasha,brass_executioner,S+,40102,Victory,7.503,45.18,S+
sasha_scaling,sasha,brass_executioner,S+,40103,Victory,8.072,73.17,S+
sasha_scaling,sasha,thousand_handed_guardian,S+,40201,Victory,7.623,428.03,S+
sasha_scaling,sasha,thousand_handed_guardian,S+,40202,Victory,7.311,450.00,S+
sasha_scaling,sasha,thousand_handed_guardian,S+,40203,Victory,6.380,450.00,S+
sasha_scaling,sasha,ashen_bastion,S+,40301,Victory,11.742,441.13,S+
sasha_scaling,sasha,ashen_bastion,S+,40302,Victory,12.285,450.00,S+
sasha_scaling,sasha,ashen_bastion,S+,40303,Victory,10.963,429.11,S+
