Build ID,Character,Archetype,Trial,Tier,Seed,Result,Virtual time,HP left,Rank
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","A",20202,Victory,2.260,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","A",20203,Victory,2.720,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","A",20301,Victory,2.720,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","A",20302,Victory,3.380,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","A",20303,Victory,2.260,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","brass_executioner","S",30101,Victory,2.720,323.30,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","brass_executioner","S",30102,Victory,1.820,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","brass_executioner","S",30103,Victory,2.720,323.30,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","S",30201,Victory,2.260,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","S",30202,Victory,2.720,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","S",30203,Victory,3.620,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","S",30301,Victory,4.020,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","S",30302,Victory,4.020,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","S",30303,Victory,3.380,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","brass_executioner","S+",40101,Victory,4.020,186.85,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","brass_executioner","S+",40102,Victory,3.620,294.95,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","brass_executioner","S+",40103,Victory,3.160,294.95,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","S+",40201,Victory,4.020,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","S+",40202,Victory,4.020,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","thousand_handed_guardian","S+",40203,Victory,4.020,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","S+",40301,Victory,4.520,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","S+",40302,Victory,4.020,340.00,S+
"jennifer_spell_eater_il12","jennifer","anti-shield","ashen_bastion","S+",40303,Victory,4.520,340.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","B",10101,Victory,0.640,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","B",10102,Victory,0.640,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","B",10103,Victory,0.420,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","B",10201,Victory,0.640,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","B",10202,Victory,0.420,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","B",10203,Victory,0.640,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","B",10301,Victory,1.260,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","B",10302,Victory,1.260,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","B",10303,Victory,1.260,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","A",20101,Victory,1.260,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","A",20102,Victory,0.640,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","A",20103,Victory,1.260,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","A",20201,Victory,1.260,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","A",20202,Victory,1.680,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","A",20203,Victory,1.880,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","A",20301,Victory,1.880,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","A",20302,Victory,2.520,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","A",20303,Victory,1.680,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","S",30101,Victory,1.880,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","S",30102,Victory,1.260,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","S",30103,Victory,1.880,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","S",30201,Victory,1.680,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","S",30202,Victory,2.100,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","S",30203,Victory,2.520,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","S",30301,Victory,3.020,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","S",30302,Victory,2.920,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","S",30303,Victory,2.520,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","S+",40101,Victory,2.520,316.95,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","S+",40102,Victory,2.520,316.95,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","brass_executioner","S+",40103,Victory,2.500,316.95,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","S+",40201,Victory,3.340,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","S+",40202,Victory,3.140,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","thousand_handed_guardian","S+",40203,Victory,3.140,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","S+",40301,Victory,4.020,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","S+",40302,Victory,3.760,350.00,S+
"jennifer_spell_eater_il15","jennifer","anti-shield","ashen_bastion","S+",40303,Victory,4.020,350.00,S+
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","B",10101,Victory,4.020,270.56,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","B",10102,Victory,3.580,277.34,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","B",10103,Victory,3.580,276.08,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","B",10201,Victory,4.020,309.17,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","B",10202,Victory,4.020,310.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","B",10203,Victory,4.020,307.38,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","B",10301,Victory,4.020,310.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","B",10302,Victory,4.020,308.94,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","B",10303,Victory,4.380,310.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","A",20101,Victory,4.780,184.44,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","A",20102,Victory,4.020,175.50,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","A",20103,Victory,4.380,175.50,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","A",20201,Victory,5.100,258.25,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","A",20202,Victory,5.360,223.67,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","A",20203,Victory,5.100,226.76,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","A",20301,Victory,8.040,174.97,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","A",20302,Victory,8.040,198.97,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","A",20303,Victory,7.020,216.68,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","S",30101,Defeat,5.000,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","S",30102,Defeat,5.000,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","S",30103,Defeat,5.000,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","S",30201,Defeat,5.840,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","S",30202,Defeat,5.560,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","S",30203,Defeat,5.840,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","S",30301,Victory,10.720,139.77,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","S",30302,Defeat,10.020,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","S",30303,Defeat,10.020,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","S+",40101,Defeat,4.000,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","S+",40102,Defeat,4.000,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","brass_executioner","S+",40103,Defeat,4.000,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","S+",40201,Defeat,3.900,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","S+",40202,Defeat,4.740,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","thousand_handed_guardian","S+",40203,Defeat,5.280,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","S+",40301,Defeat,7.520,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","S+",40302,Defeat,7.520,0.00,A
"jennifer_cursed_berserker_il1","jennifer","cursed-speed","ashen_bastion","S+",40303,Defeat,7.520,0.00,A
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","B",10101,Victory,2.680,292.56,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","B",10102,Victory,2.160,302.18,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","B",10103,Victory,2.160,299.89,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","B",10201,Victory,2.680,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","B",10202,Victory,2.020,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","B",10203,Victory,3.020,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","B",10301,Victory,3.320,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","B",10302,Victory,3.320,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","B",10303,Victory,4.020,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","A",20101,Victory,4.020,222.98,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","A",20102,Victory,2.700,267.25,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","A",20103,Victory,3.320,267.25,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","A",20201,Victory,4.020,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","A",20202,Victory,4.020,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","A",20203,Victory,4.020,320.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","A",20301,Victory,4.600,316.39,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","A",20302,Victory,4.840,315.75,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","A",20303,Victory,4.320,318.95,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","S",30101,Victory,4.020,256.43,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","S",30102,Victory,4.020,247.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","S",30103,Victory,4.600,176.12,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","S",30201,Victory,4.600,286.29,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","S",30202,Victory,5.260,295.95,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","S",30203,Victory,5.260,222.02,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","S",30301,Victory,7.840,243.73,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","S",30302,Victory,7.180,210.95,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","S",30303,Victory,5.260,259.36,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","S+",40101,Defeat,4.000,0.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","S+",40102,Defeat,4.000,0.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","brass_executioner","S+",40103,Defeat,4.000,0.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","S+",40201,Defeat,5.560,0.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","S+",40202,Defeat,5.560,0.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","thousand_handed_guardian","S+",40203,Defeat,6.120,0.00,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","S+",40301,Victory,9.140,177.58,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","S+",40302,Victory,9.780,10.31,S
"jennifer_cursed_berserker_il4","jennifer","cursed-speed","ashen_bastion","S+",40303,Defeat,10.020,0.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","B",10101,Victory,1.860,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","B",10102,Victory,1.480,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","B",10103,Victory,1.480,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","B",10201,Victory,1.980,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","B",10202,Victory,1.260,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","B",10203,Victory,1.980,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","B",10301,Victory,2.960,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","B",10302,Victory,2.960,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","B",10303,Victory,2.960,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","A",20101,Victory,2.960,307.88,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","A",20102,Victory,1.860,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","A",20103,Victory,2.440,293.25,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","A",20201,Victory,2.440,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","A",20202,Victory,3.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","A",20203,Victory,3.440,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","A",20301,Victory,4.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","A",20302,Victory,4.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","A",20303,Victory,3.940,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","S",30101,Victory,3.020,290.58,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","S",30102,Victory,2.460,273.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","S",30103,Victory,3.940,245.82,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","S",30201,Victory,4.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","S",30202,Victory,4.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","S",30203,Victory,3.620,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","S",30301,Victory,4.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","S",30302,Victory,4.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","S",30303,Victory,4.020,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","S+",40101,Defeat,4.000,0.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","S+",40102,Defeat,4.000,0.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","brass_executioner","S+",40103,Defeat,4.000,0.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","S+",40201,Victory,4.200,299.79,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","S+",40202,Victory,4.920,303.98,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","thousand_handed_guardian","S+",40203,Victory,5.960,255.17,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","S+",40301,Victory,7.020,317.39,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","S+",40302,Victory,4.920,330.00,S
"jennifer_cursed_berserker_il8","jennifer","cursed-speed","ashen_bastion","S+",40303,Victory,8.020,270.81,S
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","B",10101,Victory,1.160,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","B",10102,Victory,0.920,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","B",10103,Victory,0.920,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","B",10201,Victory,1.360,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","B",10202,Victory,0.920,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","B",10203,Victory,1.360,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","B",10301,Victory,1.820,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","B",10302,Victory,1.700,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","B",10303,Victory,2.240,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","A",20101,Victory,2.240,319.25,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","A",20102,Victory,1.160,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","A",20103,Victory,1.360,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","A",20201,Victory,1.700,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","A",20202,Victory,2.240,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","A",20203,Victory,2.260,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","A",20301,Victory,2.780,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","A",20302,Victory,2.780,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","A",20303,Victory,2.720,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","S",30101,Victory,2.240,299.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","S",30102,Victory,1.820,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","S",30103,Victory,2.780,325.28,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","S",30201,Victory,2.720,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","S",30202,Victory,3.320,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","S",30203,Victory,2.720,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","S",30301,Victory,3.320,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","S",30302,Victory,3.320,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","S",30303,Victory,3.620,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","S+",40101,Victory,3.860,263.56,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","S+",40102,Victory,3.320,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","brass_executioner","S+",40103,Victory,3.160,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","S+",40201,Victory,4.020,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","S+",40202,Victory,4.020,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","thousand_handed_guardian","S+",40203,Victory,4.020,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","S+",40301,Victory,4.400,328.88,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","S+",40302,Victory,4.020,340.00,S+
"jennifer_cursed_berserker_il12","jennifer","cursed-speed","ashen_bastion","S+",40303,Victory,4.520,340.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","B",10101,Victory,0.840,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","B",10102,Victory,0.560,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","B",10103,Victory,0.560,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","B",10201,Victory,1.080,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","B",10202,Victory,0.560,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","B",10203,Victory,1.020,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","B",10301,Victory,1.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","B",10302,Victory,1.260,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","B",10303,Victory,1.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","A",20101,Victory,1.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","A",20102,Victory,0.840,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","A",20103,Victory,1.080,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","A",20201,Victory,1.260,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","A",20202,Victory,1.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","A",20203,Victory,1.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","A",20301,Victory,2.080,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","A",20302,Victory,2.500,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","A",20303,Victory,1.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","S",30101,Victory,1.680,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","S",30102,Victory,1.260,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","S",30103,Victory,2.100,321.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","S",30201,Victory,1.680,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","S",30202,Victory,2.100,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","S",30203,Victory,2.100,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","S",30301,Victory,3.080,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","S",30302,Victory,2.920,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","S",30303,Victory,2.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","S+",40101,Victory,2.920,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","S+",40102,Victory,2.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","brass_executioner","S+",40103,Victory,2.100,335.74,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","S+",40201,Victory,3.080,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","S+",40202,Victory,3.580,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","thousand_handed_guardian","S+",40203,Victory,3.080,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","S+",40301,Victory,4.020,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","S+",40302,Victory,4.020,350.00,S+
"jennifer_cursed_berserker_il15","jennifer","cursed-speed","ashen_bastion","S+",40303,Victory,4.020,350.00,S+
"jennifer_cursed_last_argument_il1","jennifer","cursed-hp","brass_executioner","B",10101,Victory,8.040,284.85,A
"jennifer_cursed_last_argument_il1","jennifer","cursed-hp","brass_executioner","B",10102,Victory,8.040,284.85,A
"jennifer_cursed_last_argument_il1","jennifer","cursed-hp","brass_executioner","B",10103,Victory,8.040,298.88,A
"jennifer_cursed_last_argument_il1","jennifer","cursed-hp","thousand_handed_guardian","B",10201,Victory,8.040,325.00,A
"jennifer_cursed_last_argument_il1","jennifer","cursed-hp","thousand_handed_guardian","B",10202,Victory,8.040,325.00,A
"jennifer_cursed_last_argument_il1","jennifer","cursed-hp","thousand_handed_guardian","B",10203,Victory,8.040,325.00,A
